tconst,originalTitle,year,genres,Rating,director,plot
tt13626200,Love Accidentally,2022,"Comedy,Romance",5.3,Peter Sullivan,"Notorious mob boss Jimmy ""Mad Dog"" Marconi rules the criminal underworld of Toronto, Ontario Canada during the late 1990's with an iron first. A young mother and her son go on the run after crossing the powerful mobster."
tt13627624,UnBroken,2023,Documentary,9.4,Beth Lane,"She is the daughter of Holocaust survivor and the questions she asks herself all the time are: ""would I be here if my mother hadn't been hidden?"" and ""who else helped my mother and her siblings survive?"""
tt13628362,Pie in the Sky,2022,"Comedy,Drama,Family",7.8,Maria Gobetti,"After being separated for three months, Kate calls up Jake to ask if they can meet. She has some news that is exciting, yet devastating. The meeting prompts the pair to reminisce, exploring what happened to their relationship."
tt13628490,Damien,2021,"Comedy,Documentary,Horror",6.2,Bobby Marno,Mama shares the family's secret apple pie recipe at her disheartened daughter's birthday in hopes Dory will be able to find the right ingredients for a new life.
tt13628822,Kate & Jake,2022,Drama,7.8,Jack McLoughlin,"The MICRO is a character-driven, hard-hitting film which examines police misconduct, urban crime, personal responsibility, and race relations."
tt13629708,The Micro,2022,Drama,9.1,Brian K. Burns,"In a cluttered news landscape dominated by men, emerges India's only newspaper run by Dalit women. Chief Reporter Meera and her journalists break traditions, redefining what it means to be powerful."
tt13630174,Writing with Fire,2021,Documentary,7.3,"Sushmit Ghosh, Rintu Thomas","Its a revenge drama of a girl Naina, on social media. And victims who try to take them on, get killed without a trace or a clue for police to find out."
tt13632182,Christmas at the Ranch,2021,Romance,5.5,Christin Baker,"Sitting in the back of a moving car, different passengers go on the road on the edge of a vast forest. They carry tales about hornet's nests, petitions against nuclear waste, loneliness, carnival treats, folklore traditions, cemetery visits and roads leading home. The forest, serene in the sun, mysterious in the fog and wild on the river, frames the seven stories as t... Read all"
tt13633778,Satisfied,2024,Documentary,7.1,"Chris Bolan, Melissa Haizlip","When Haley Hollis returns to her family ranch to try and save it from closure, she wasn't banking on spending so much time with ranch hand Kate - or falling for her."
tt13635798,Roots (Koreni),2021,Documentary,7.8,Tea Lukac,"Associate director Sara, is struggling to do her first project. Will she be able to succeed with her decisions and get things right?"
tt13635872,Sara's,2021,"Comedy,Drama,Romance",6.5,Jude Anthany Joseph,"Whilst making a documentary on their friend, the crew uncover a dark secret which leads to friction, betrayal and puts their lives in danger. Can you ever truly know a ginger?"
tt13635908,Deyyamtho Sahajeevanam,2022,"Horror,Thriller",7.4,Natti Kumar,Renée Elise Goldsberry's journey navigating motherhood and her role in the groundbreaking musical Hamilton.
tt13638858,What You Wish For,2023,Thriller,6.7,Nicholas Tomnay,"A down-on-his-luck chef with gambling problems flees to a Latin American villa, where he assumes the identity of another man."
tt13640154,Better Left Unsaid,2021,Documentary,7.1,"Desh Amila, Curt Jaimungal","In the West End of 1950s London, plans for a movie version of a smash-hit play come to an abrupt halt after a pivotal member of the crew is murdered."
tt13640696,See How They Run,2022,"Comedy,Crime,Mystery",6.5,Tom George,"Best friends Leah, Jada and Shanice lose their jobs due to the economy failing in the town they live in. They each try looking for new jobs in town but can't find anyone hiring. With bills piling up and no jobs available, they struggle to make ends meet. Then one day, by chance, Leah comes across a gunrunner hiding a bag of AK-47's. Leah strikes up a deal with the gun... Read all"
tt13640794,Choppa City Queens,2023,"Action,Crime",6.1,Jeff Profitt,"Better Left Unsaid (BLU) is a documentary that offers a nuanced take on political extremism. A message that is the furthest thing from flowery, and a necessary evaluation on the cross-roads the West is now facing."
tt13642786,Sustainable Life with Unlimited Transformations,2021,"Horror,Sci-Fi",6.4,Brian Vadim,"A Latino American veteran who seeks work as a day laborer in order to keep his family afloat. A regular day turns into a deadly game of survival when he is mistakenly dropped off at a private ranch in El Paso, Texas to be hunted for sport."
tt13646460,Day Labor,2024,"Action,Thriller",6.9,R. Ellis Frazier,"The Hollywood Dream drifts further away from Sean when he slowly realizes each day that he is in a world alone. Only upon meeting his spiritual guides can he finally face his true destiny. Cinekat Filmworks presents a journey played out in Hollywood, California that was written in the stars."
tt13646616,Say Goodbye to Hollywood,2022,"Drama,Fantasy,Sci-Fi",6.9,Steve Helgoth,An investigation into our landscape's hidden fire stories and on-the-ground experiences of firefighters and residents struggling through deadly fires.
tt13646976,Bring Your Own Brigade,2021,Documentary,7.2,Lucy Walker,"Where does the dream begin and reality end? In Dreaming Arizona, this is the question both for the central figures and for the viewer. Known for his staged documentaries, Danish director Jon Bang Carlsen has five American teenagers from a small town in Arizona reenact their own lives-past, present and future."
tt13647288,Dreaming Arizona,2022,Documentary,5.2,Jon Bang Carlsen,"Dr. Adams cultivates pig-human hybrids for organ transplants. One of the products, ""Eve"", was created to substitute for his lost love. His bodiless AI entity, Sahra, foils his plan in this nostalgic nod to B movie ""creature features""."
tt13648160,Try Harder!,2021,Documentary,7.3,Debbie Lum,Seniors at one the best public high schools in the country face the pressure of applying to elite colleges.
tt13648220,Misha and the Wolves,2021,"Documentary,Drama",6.7,Sam Hobkinson,"Alone in her attic bedroom, teenager Casey becomes immersed in an online role-playing horror game, wherein she begins to document the changes that may or may not be happening to her."
tt13648222,President,2021,Documentary,7.7,Camilla Nielsson,"Misha and the Wolves is the dramatic tale of a woman whose holocaust memoir took the world by storm, but a fallout with her publisher - who turned detective - revealed an audacious deception created to hide a darker truth."
tt13648224,We're All Going to the World's Fair,2021,"Drama,Horror",5.4,Jane Schoenbrun,A young and charismatic leader takes on the corrupt ruling party in Zimbabwe's 2018 presidential election.
tt13648228,How It Ends,2021,"Comedy,Drama",5.4,"Zoe Lister-Jones, Daryl Wein",Jaggu tries to commit suicide due to failures in life but never succeeds.After one of his failure attempts he starts seeing dead people around him who ask him to fulfill their wishes.
tt13648230,In the Same Breath,2021,Documentary,7.6,Nanfu Wang,How did the Chinese government turn pandemic cover-ups in Wuhan into a triumph for the Communist party?
tt13648682,Oh My Ghost,2021,Drama,7.2,Wasim Khan,"In the early 1980s, the crack epidemic tore through America’s inner cities like a tsunami, ravaging all in its wake."
tt13649700,"Crack: Cocaine, Corruption & Conspiracy",2021,"Crime,Documentary,History",6.7,Stanley Nelson,"This is by far the most definitive feature documentary of George Michael's amazing life, told candidly by fellow musicians and other friends who loved and respected him."
tt13650206,George Michael: Portrait of an Artist,2023,Documentary,7.1,Simon Napier-Bell,"In this feel-good apocalyptic comedy, Liza (Zoe Lister-Jones) embarks on a hilarious journey through LA in hopes of making it to her last party before it all ends, running into an eclectic cast of characters along the way."
tt13650494,Chang Can Dunk,2023,"Drama,Family,Sport",6.4,Jingyi Shao,"Mandy can't face another family holiday season single. So when her boyfriend backs out of spending American Thanksgiving with them, she convinces her best friend to pose as him."
tt13650540,If You Were the Last,2023,"Comedy,Romance,Sci-Fi",6.3,Kristian Mercado,"A young Asian-American teen and basketball fanatic who just wants to dunk and get the girl ends up learning much more about himself, his best friends, and his mother."
tt13650600,Emergency,2022,"Comedy,Drama,Thriller",6.2,Carey Williams,"Adrift in their broken-down space shuttle with little hope of rescue, two astronauts argue over whether they're better off spending their remaining days as friends or something more."
tt13650704,Holiday Boyfriend,2023,"Comedy,Romance",7.8,Paul Collett,"Ready for a night of legendary partying, three college students must weigh the pros and cons of calling the police when faced with an unexpected situation."
tt13650742,Suncoast,2024,Drama,6.7,Laura Chinn,A shopping mall Santa Claus is the disguise of a businessman that got into trouble with mob's money.
tt13651204,Soul Santa,2021,"Comedy,Romance",7.0,Terri J. Vaughn,"While caring for her brother along with her audacious mother, a teenager strikes up a friendship with an eccentric activist who is protesting one of the most landmark medical cases of all time."
tt13651416,Fluxx,2024,Thriller,8.5,Brendan Gabriel Murphy,"Destiny Young meets and falls in love with Corey Fleming. After marriage, Corey's egotistical behavior shatters her hopes, dreams and aspirations. The woman who was once full of life is now broken."
tt13651794,May December,2023,Drama,6.8,Todd Haynes,"""FLUXX"" is a mind-bending multi-genre film centered around an actress determined to rescue her famous missing husband, despite being unable to willingly leave her Hollywood Hills home."
tt13652130,Under His Control,2021,Drama,7.6,Andrée M Harris,An amateur bodybuilder struggles to find human connection in this exploration of celebrity and violence.
tt13652142,Magazine Dreams,2023,Drama,6.6,Elijah Bynum,"A group of seniors train to become police officers and Border Patrol agents at El Paso’s Horizon High School, near the U.S./Mexico border."
